#		P	A	h	b	s	r1	yo	Iy	Wy	iy	Iz	Wz	iz
1	25x26x2	1.09	1.39	25	26	2	3	10	1.43	1.14	10.1	0.96	0.6	8.3
2	25x30x2	1.22	1.55	25	30	2	3	11.9	1.64	1.31	10.3	1.42	0.78	9.6
3	28x27x2.5	1.42	1.81	28	27	2.5	4	10.4	2.24	1.6	11.1	1.32	0.8	8.5
4	30x25x3	1.61	2.05	30	25	3	5	9.6	2.73	1.82	11.5	1.24	0.81	7.8
5	30x30x2	1.3	1.65	30	30	2	3	11.2	2.5	1.67	12.3	1.53	0.82	9.6
6	32x25x3	1.66	2.11	32	25	3	5	9.4	3.2	2	12.3	1.28	0.82	7.8
7	32x32x2	1.39	1.77	32	32	2	3	12.9	3.08	1.92	13.1	1.88	0.93	10.3
8	38x95x2.5	4.3	5.48	38	95	2.5	3	41.3	15.42	8.12	16.8	49.26	9.18	30
9	40x20x2	1.14	1.45	40	20	2	3	6	3.4	1.7	15.3	0.35	0.4	6.2
10	40x20x3	1.61	2.05	40	20	3	5	6.6	4.45	2.23	14.7	0.75	0.56	6
11	40x30x2	1.45	1.85	40	30	2	3	10.1	4.85	2.42	16.2	1.72	0.86	9.6
12	40x30x2.5	1.79	2.28	40	30	2.5	3	10.3	5.83	2.91	16	2.09	1.06	9.6
13	40x40x2	1.77	2.25	40	40	2	3	14.5	6.29	3.15	16.7	3.79	1.49	13
14	40x40x2.5	2.18	2.78	40	40	2.5	3	14.7	7.58	3.79	16.5	4.63	1.83	12.9
15	40x40x3	2.55	3.25	40	40	3	5	15.2	8.57	4.28	16.2	5.31	2.14	12.8
16	42x42x4	3.49	4.45	42	42	4	6	16.5	12.34	5.88	16.7	7.8	3.05	13.2
17	43x45x2	1.97	2.51	43	45	2	3	16.4	8.25	3.84	18.1	5.38	1.88	14.6
18	45x25x3	1.96	2.5	45	25	3	5	8.2	7.29	3.24	17.1	1.49	0.89	7.7
19	45x31x2	1.56	1.99	45	31	2	3	10.1	6.55	2.91	18.1	1.97	0.94	9.9
20	48x70x5	6.67	8.49	48	70	5	7	29.4	32.6	13.58	19.6	41.22	10.15	22
