#		P	A	h	b	s	r
242	180x100x6.5	26.11	33.26	180	100	6.5	16.5
243	180x100x7	27.91	35.56	180	100	7	17.5
244	180x100x7.5	29.69	37.82	180	100	7.5	19
245	180x100x8	31.43	40.04	180	100	8	20
246	180x140x4	19.27	24.55	180	140	4	8
247	180x140x4.5	21.56	27.47	180	140	4.5	9
248	180x140x5	23.83	30.36	180	140	5	10
249	180x140x5.5	26.07	33.21	180	140	5.5	11
250	180x140x6	28.29	36.03	180	140	6	12
251	180x140x6.5	30.19	38.46	180	140	6.5	16.5
252	180x140x7	32.31	41.16	180	140	7	17.5
253	180x140x7.5	34.4	43.82	180	140	7.5	19
254	180x140x8	36.46	46.44	180	140	8	20
255	200x40x4	14.25	18.15	200	40	4	8
256	200x40x4.5	15.91	20.27	200	40	4.5	9
257	200x40x5	17.55	22.36	200	40	5	10
258	200x40x5.5	19.16	24.41	200	40	5.5	11
259	200x40x6	20.75	26.43	200	40	6	12
260	200x40x6.5	22.03	28.06	200	40	6.5	16.5
261	200x40x7	23.52	29.96	200	40	7	17.5
262	200x80x4	16.76	21.35	200	80	4	8
263	200x80x4.5	18.74	23.87	200	80	4.5	9
264	200x80x5	20.69	26.36	200	80	5	10
265	200x80x5.5	22.62	28.81	200	80	5.5	11
266	200x80x6	24.52	31.23	200	80	6	12
267	200x80x6.5	26.11	33.26	200	80	6.5	16.5
268	200x80x7	27.91	35.56	200	80	7	17.5
269	200x80x7.5	29.69	37.82	200	80	7.5	19
270	200x80x8	31.43	40.04	200	80	8	20
271	200x100x4	18.01	22.95	200	100	4	8
272	200x100x4.5	20.15	25.67	200	100	4.5	9
273	200x100x5	22.26	28.36	200	100	5	10
274	200x100x5.5	24.34	31.01	200	100	5.5	11
275	200x100x6	26.4	33.63	200	100	6	12
276	200x100x6.5	28.15	35.86	200	100	6.5	16.5
277	200x100x7	30.11	38.36	200	100	7	17.5
278	200x100x7.5	32.04	40.82	200	100	7.5	19
279	200x100x8	33.95	43.24	200	100	8	20
280	200x120x4	19.27	24.55	200	120	4	8
281	200x120x4.5	21.56	27.47	200	120	4.5	9
282	200x120x5	23.83	30.36	200	120	5	10
